Voltage,Current,Temperature,Capacity,StandardDeviation,DCResistance,MeanofVariables,StateofCharge
3.33746,-2.9985,23.97615,2.40126,11.86465835,-0.00016675,6.6790925,80.042
3.33696,-2.9985,23.97615,2.40134,11.86469568,-0.00016994,6.6789875,80.04466667
3.33645,-3.00106,23.97615,2.40143,11.86542882,-0.00016675,6.6782425,80.04766667
3.33595,-2.9985,23.97615,2.40151,11.86477009,-0.00016994,6.6787775,80.05033333
3.33544,-3.00106,23.97615,2.40159,11.86550442,-0.000223445,6.67803,80.053
3.33477,-2.9985,23.97615,2.40168,11.8648605,-0.000170085,6.678525,80.056
3.33426,-2.9985,23.97615,2.40176,11.8648988,-0.000170085,6.6784175,80.05866667
3.33375,-2.9985,23.97615,2.40184,11.86493711,-0.000109961,6.67831,80.06133333
3.33342,-3.00106,23.97615,2.40193,11.86565331,-0.000170085,6.67761,80.06433333
3.33291,-2.9985,23.97615,2.40201,11.86499562,-0.000166608,6.6781425,80.067
3.33241,-3.00106,23.97615,2.40209,11.86572899,-0.00016994,6.6773975,80.06966667
3.3319,-3.00106,23.97615,2.40218,11.86576611,-0.000170085,6.6772925,80.07266667
3.33139,-2.9985,23.97615,2.40226,11.86510846,-0.000109961,6.677825,80.07533333
3.33106,-3.00106,23.97615,2.40234,11.86582584,-0.000170085,6.6771225,80.078
3.33055,-2.9985,23.97615,2.40243,11.86516702,-0.00016675,6.6776575,80.081
3.33005,-2.9985,23.97615,2.40251,11.86520443,-0.000170085,6.6775525,80.08366667
3.32954,-2.9985,23.97615,2.40259,11.86524279,-0.00011339,6.677445,80.08633333
3.3292,-2.9985,23.97615,2.40268,11.86526396,-0.00016675,6.6773825,80.08933333
3.3287,-2.9985,23.97615,2.40276,11.86530139,-0.00011339,6.6772775,80.092
3.32836,-2.9985,23.97615,2.40284,11.86532377,-0.00016994,6.6772125,80.09466667
3.32785,-3.00106,23.97615,2.40293,11.86605684,-0.000110055,6.6764675,80.09766667
3.32752,-2.9985,23.97615,2.40301,11.86538239,-0.00016994,6.677045,80.10033333
3.32701,-3.00106,23.97615,2.40309,11.86611666,-0.000113293,6.6762975,80.103
3.32667,-3.00106,23.97615,2.40318,11.86613785,-0.00016675,6.676235,80.106
3.32617,-2.9985,23.97615,2.40326,11.86547943,-0.000170085,6.67677,80.10866667
3.32566,-2.9985,23.97615,2.40334,11.86551783,-0.000109961,6.6766625,80.11133333
3.32533,-3.00106,23.97615,2.40343,11.86623395,-0.00011339,6.6759625,80.11433333
3.32499,-2.9985,23.97615,2.40351,11.8655605,-0.00016994,6.6765375,80.117
3.32448,-3.00106,23.97615,2.40359,11.86629475,-0.000110055,6.67579,80.11966667
3.32415,-2.9985,23.97615,2.40368,11.86561919,-0.000170085,6.67637,80.12266667
3.32364,-2.9985,23.97615,2.40376,11.86565762,-0.00011339,6.6762625,80.12533333
3.3233,-2.9985,23.97615,2.40384,11.86568004,-0.000110055,6.6761975,80.128
3.32297,-2.9985,23.97615,2.40393,11.86570032,-0.000170085,6.6761375,80.131
3.32246,-2.9985,23.97615,2.40401,11.86573877,-0.00011339,6.67603,80.13366667
3.32212,-2.9985,23.97615,2.40409,11.8657612,-0.000109961,6.675965,80.13633333
3.32179,-3.00106,23.97615,2.40418,11.86647728,-0.000113293,6.675265,80.13933333
3.32145,-3.00106,23.97615,2.40426,11.86649971,-0.000170085,6.6752,80.142
3.32094,-2.9985,23.97615,2.40434,11.86584239,-0.000110055,6.6757325,80.14466667
3.32061,-2.9985,24.0813,2.40443,11.91697214,-0.000113293,6.70196,80.14766667
3.32027,-3.00106,24.0813,2.40451,11.91768934,-0.00011339,6.701255,80.15033333
3.31993,-2.9985,24.0813,2.40459,11.91701723,-0.000109961,6.70183,80.153
3.3196,-3.00106,24.0813,2.40468,11.91773228,-0.000170085,6.70113,80.156
3.31909,-2.9985,24.0813,2.40476,11.91707626,-0.000113293,6.7016625,80.15866667
3.31875,-3.00106,24.0813,2.40484,11.91779345,-0.000110055,6.7009575,80.16133333
3.31842,-2.9985,24.0813,2.40493,11.91711923,-0.000113293,6.7015375,80.16433333
3.31808,-3.00106,24.0813,2.40501,11.91783641,-0.000170085,6.7008325,80.167
3.31757,-2.9985,24.0813,2.40509,11.91718044,-5.66E-05,6.701365,80.16966667
3.3174,-3.00106,24.0813,2.40518,11.91788033,-0.00016675,6.700705,80.17266667
3.3169,-2.9985,24.0813,2.40526,11.91722343,-0.000113293,6.70124,80.17533333
3.31656,-3.00106,24.0813,2.40534,11.9179406,-0.00011339,6.700535,80.178
3.31622,-2.9985,24.0813,2.40543,11.91726738,-0.000110055,6.7011125,80.181
3.31589,-2.9985,24.0813,2.40551,11.91728901,-0.000113293,6.70105,80.18366667
3.31555,-3.00106,24.0813,2.40559,11.91800617,-0.00011339,6.700345,80.18633333
3.31521,-2.9985,24.0813,2.40568,11.91733298,-0.00016675,6.7009225,80.18933333
3.31471,-2.9985,24.0813,2.40576,11.91737072,-0.00011339,6.7008175,80.192
3.31437,-2.9985,24.0813,2.40584,11.91739332,-5.66E-05,6.7007525,80.19466667
3.3142,-3.00106,24.0813,2.40593,11.91809316,-0.000166608,6.7000925,80.19766667
3.3137,-3.00106,24.0813,2.40601,11.9181309,-0.00011339,6.6999875,80.20033333
3.31336,-2.9985,24.0813,2.40609,11.91745896,-0.000113293,6.7005625,80.203
3.31302,-3.00106,24.0813,2.40618,11.91817489,-0.00011339,6.69986,80.206
3.31268,-2.9985,24.0813,2.40626,11.91750297,-0.000110055,6.700435,80.20866667
3.31235,-2.9985,24.0813,2.40634,11.91752463,-0.00011339,6.7003725,80.21133333
3.31201,-2.9985,24.0813,2.40643,11.91754604,-0.00011339,6.70031,80.21433333
3.31167,-2.9985,24.0813,2.40651,11.91756866,-0.000110055,6.700245,80.217
3.31134,-2.9985,24.0813,2.4066,11.91758913,-0.00011339,6.700185,80.22
3.311,-2.9985,24.0813,2.40668,11.91761175,-0.00011339,6.70012,80.22266667
3.31066,-2.9985,23.97615,2.40676,11.86652215,-0.00011339,6.6737675,80.22533333
3.31032,-2.9985,23.97615,2.40684,11.86654468,-0.000110055,6.6737025,80.228
3.30999,-2.9985,23.97615,2.40693,11.86656507,-0.000113293,6.6736425,80.231
3.30965,-3.00106,23.97615,2.40701,11.86728319,-0.00011339,6.6729375,80.23366667
3.30931,-2.9985,23.97615,2.40709,11.86661015,-0.000110055,6.6735125,80.23633333
3.30898,-2.9985,23.97615,2.40718,11.86663055,-0.000113293,6.6734525,80.23933333
3.30864,-3.00106,23.97615,2.40726,11.86734866,-0.000113293,6.6727475,80.242
3.3083,-3.00106,23.97615,2.40734,11.8673712,-0.00011339,6.6726825,80.24466667
3.30796,-2.9985,23.97615,2.40743,11.86669701,-5.33E-05,6.67326,80.24766667
3.3078,-3.00106,23.97615,2.40751,11.86739809,-0.000113293,6.6726,80.25033333
3.30746,-3.00106,23.97615,2.4076,11.86741944,-0.000170085,6.6725375,80.25333333
3.30695,-2.9985,23.97615,2.40768,11.86676254,-5.66E-05,6.67307,80.256
3.30678,-3.00106,23.97615,2.40776,11.86746455,-0.000109961,6.6724075,80.25866667
3.30645,-3.00106,23.97615,2.40784,11.86748617,-0.00011339,6.672345,80.26133333
3.30611,-2.9985,23.97615,2.40793,11.86681202,-0.000113293,6.6729225,80.26433333
3.30577,-3.00106,23.97615,2.40801,11.8675301,-0.000110055,6.6722175,80.267
3.30544,-2.9985,23.97615,2.40809,11.86685622,-0.00011339,6.672795,80.26966667
3.3051,-2.9985,23.97615,2.40818,11.8668776,-0.00011339,6.6727325,80.27266667
3.30476,-2.9985,23.97615,2.40826,11.86690018,-0.000110055,6.6726675,80.27533333
3.30443,-2.9985,23.97615,2.40834,11.86692182,0,6.672605,80.278
3.30443,-2.9985,23.97615,2.40834,11.86692182,-0.000786724,6.672605,80.278
3.29971,-5.99956,23.87099,2.40437,12.6956265,-0.002331838,5.8938775,80.14566667
3.28572,-5.99956,23.87099,2.40454,12.69656572,-0.001096747,5.8904225,80.15133333
3.27914,-5.99956,23.87099,2.40471,12.69700055,-0.000533372,5.88882,80.157
3.27594,-5.99956,23.87099,2.40487,12.69720526,-0.000365027,5.88806,80.16233333
3.27375,-5.99956,23.87099,2.40504,12.69733994,-0.000310023,5.887555,80.168
3.27189,-5.99956,23.87099,2.40521,12.69745206,-0.000280021,5.8871325,80.17366667
3.27021,-5.99956,23.87099,2.40537,12.69755281,-0.000225017,5.8867525,80.179
3.26886,-5.99956,23.87099,2.40554,12.69763002,-0.000281687,5.8864575,80.18466667
3.26717,-5.99956,23.87099,2.40571,12.69773065,-0.00022335,5.8860775,80.19033333
3.26583,-5.99956,23.87099,2.40588,12.69780726,-0.000196681,5.885785,80.196
3.26465,-5.99956,23.87099,2.40604,12.69787382,-0.000253352,5.88553,80.20133333
3.26313,-5.99956,23.87099,2.40621,12.69796289,-0.000196681,5.8851925,80.207
3.26195,-5.99956,23.87099,2.40637,12.69802951,-0.000196681,5.8849375,80.21233333
3.26077,-5.99956,23.87099,2.40654,12.69809526,-0.000225017,5.884685,80.218
3.25942,-5.99956,23.87099,2.40671,12.69817274,-0.000168346,5.88439,80.22366667
3.25841,-5.99956,23.87099,2.40687,12.69822774,-0.000196681,5.8841775,80.229
3.25723,-5.99956,23.87099,2.40704,12.69829357,-0.000196681,5.883925,80.23466667
3.25605,-5.99956,23.87099,2.40721,12.69835943,-0.000168346,5.8836725,80.24033333
3.25504,-5.99956,23.87099,2.40737,12.69841451,-0.000196681,5.88346,80.24566667
3.25386,-5.99956,23.87099,2.40754,12.69848043,-0.000168346,5.8832075,80.25133333
3.25285,-5.99956,23.87099,2.40771,12.69853464,-0.000170012,5.8829975,80.257
3.25183,-5.99956,23.87099,2.40787,12.69859048,-0.000196681,5.8827825,80.26233333
3.25065,-5.99956,23.87099,2.40804,12.69865648,-0.000168346,5.88253,80.268
3.24964,-5.99956,23.87099,2.40821,12.69871076,-0.00014001,5.88232,80.27366667
3.2488,-5.99956,23.87099,2.40838,12.69875332,-0.000168346,5.8821525,80.27933333
3.24779,-5.99956,23.87099,2.40854,12.69880855,-0.000168346,5.88194,80.28466667
3.24678,-5.99956,23.87099,2.40871,12.6988629,-0.000168346,5.88173,80.29033333
3.24577,-5.99956,23.87099,2.40887,12.69891818,-0.000168346,5.8815175,80.29566667
3.24476,-5.99956,23.87099,2.40904,12.69897257,-0.000141677,5.8813075,80.30133333
3.24391,-5.99956,23.87099,2.40921,12.69901591,-0.000168346,5.8811375,80.307
3.2429,-5.99956,23.87099,2.40937,12.69907126,-0.00014001,5.880925,80.31233333
3.24206,-5.99956,23.87099,2.40954,12.69911394,-0.000168346,5.8807575,80.318
3.24105,-5.99956,23.87099,2.40971,12.69916842,-0.000141677,5.8805475,80.32366667
3.2402,-5.99956,23.87099,2.40987,12.69921274,-0.000168346,5.880375,80.329
3.23919,-5.99956,23.87099,2.41005,12.69926635,-0.00014001,5.8801675,80.335
3.23835,-5.99956,23.87099,2.41021,12.69931001,-0.00014001,5.8799975,80.34033333
3.23751,-5.99956,23.87099,2.41038,12.69935278,-0.000141677,5.87983,80.346
3.23666,-5.99956,23.87099,2.41054,12.69939717,-0.00014001,5.8796575,80.35133333
3.23582,-5.99956,23.87099,2.41071,12.69943997,-0.00014001,5.87949,80.357
3.23498,-5.99956,23.87099,2.41087,12.6994837,-0.000168346,5.87932,80.36233333
3.23397,-5.99956,23.87099,2.41104,12.69953834,-0.000141677,5.87911,80.368
3.23312,-5.99956,23.87099,2.41121,12.69958189,-0.00014001,5.87894,80.37366667
3.23228,-5.99956,23.87099,2.41137,12.69962567,-0.00014001,5.87877,80.379
3.23144,-5.99956,23.87099,2.41154,12.69966855,-0.00014001,5.8786025,80.38466667
3.2306,-5.99956,23.87099,2.41171,12.69971145,-0.000141677,5.878435,80.39033333
3.22975,-5.99956,23.87099,2.41187,12.69975598,-0.000111675,5.8782625,80.39566667
3.22908,-5.99956,23.87099,2.41204,12.69978709,-0.00014001,5.8781375,80.40133333
3.22824,-5.99956,23.87099,2.41221,12.69983004,-0.000141677,5.87797,80.407
3.22739,-5.99956,23.87099,2.41238,12.6998737,-0.000111675,5.8778,80.41266667
3.22672,-5.99956,23.87099,2.41254,12.69990576,-0.00014001,5.8776725,80.418
3.22588,-5.99956,23.87099,2.41271,12.69994875,-0.000141738,5.877505,80.42366667
3.22503,-5.997,23.87099,2.41287,12.69919538,-0.00014001,5.8779725,80.429
3.22419,-5.99956,23.87099,2.41304,12.70003639,-0.00014001,5.877165,80.43466667
3.22335,-5.99956,23.87099,2.41321,12.70007944,-0.00011339,5.8769975,80.44033333
3.22267,-5.997,23.87099,2.41337,12.69931431,-0.00014007,5.8775075,80.44566667
3.22183,-5.997,23.87099,2.41354,12.69935739,-0.000111675,5.87734,80.45133333
3.22116,-5.99956,23.87099,2.41371,12.70018657,-0.000141677,5.876575,80.457
3.22031,-5.99956,23.87099,2.41387,12.70023127,-0.00014007,5.8764025,80.46233333
3.21947,-5.997,23.87099,2.41404,12.69947649,-0.000111675,5.876875,80.468
3.2188,-5.99956,23.87099,2.41421,12.70030567,-0.000141738,5.87611,80.47366667
3.21795,-5.997,23.87099,2.41437,12.69955255,-0.000111675,5.8765775,80.479
3.21728,-5.99956,23.87099,2.41454,12.70038172,-0.000111723,5.8758125,80.48466667
3.21661,-5.997,23.87099,2.41471,12.69961518,-0.000141738,5.8763275,80.49033333
3.21576,-5.997,23.87099,2.41487,12.69965999,-0.000111723,5.876155,80.49566667
3.21509,-5.997,23.97615,2.41504,12.7493722,-0.00014007,5.90232,80.50133333
3.21425,-5.997,23.97615,2.41521,12.74941572,-0.00011339,5.9021525,80.507
3.21357,-5.997,23.97615,2.41537,12.74944893,-0.000111675,5.9020225,80.51233333
3.2129,-5.99956,23.97615,2.41554,12.75027697,-0.00011339,5.9012575,80.518
3.21222,-5.997,23.97615,2.4157,12.74951376,-0.00014007,5.9017675,80.52333333
3.21138,-5.997,23.97615,2.41587,12.74955734,-0.000111675,5.9016,80.529
3.21071,-5.99956,23.97615,2.41604,12.75038538,-0.000113342,5.900835,80.53466667
3.21003,-5.99956,23.87099,2.4162,12.70073741,-0.000111723,5.874415,80.54
3.20936,-5.997,23.87099,2.41637,12.6999711,-0.00014007,5.87493,80.54566667
3.20852,-5.997,23.87099,2.41654,12.70001445,-0.00011339,5.8747625,80.55133333
3.20784,-5.997,23.87099,2.41671,12.70004661,-0.000111723,5.874635,80.557
3.20717,-5.997,23.87099,2.41687,12.70007899,-0.00011339,5.8745075,80.56233333
3.20649,-5.997,23.87099,2.41704,12.70011117,-0.000111675,5.87438,80.568
3.20582,-5.99956,23.87099,2.41721,12.70094035,-0.000113342,5.873615,80.57366667
3.20514,-5.99956,23.87099,2.41737,12.70097345,-0.000111675,5.873485,80.579
3.20447,-5.99956,23.87099,2.41754,12.70100496,-0.000111723,5.87336,80.58466667
3.2038,-5.997,23.87099,2.41771,12.70023882,-0.00011339,5.873875,80.59033333
3.20312,-5.997,23.87099,2.41787,12.70027197,-0.000111723,5.873745,80.59566667
3.20245,-5.997,23.87099,2.41804,12.70030352,-0.00011339,5.87362,80.60133333
3.20177,-5.997,23.87099,2.41821,12.70033578,-0.000111675,5.8734925,80.607
3.2011,-5.99956,23.87099,2.41837,12.70116586,-0.00011339,5.872725,80.61233333
3.20042,-5.997,23.87099,2.41854,12.70040054,-0.000111723,5.8732375,80.618
3.19975,-5.997,23.87099,2.41871,12.70043213,-0.000111723,5.8731125,80.62366667
3.19908,-5.997,23.87099,2.41887,12.70046464,-0.000113342,5.872985,80.629
3.1984,-5.99956,23.87099,2.41904,12.70129452,-8.33E-05,5.8722175,80.63466667
3.1979,-5.99956,23.87099,2.4192,12.70131511,-0.000141677,5.8721325,80.64
3.19705,-5.99956,23.87099,2.41938,12.70135846,-0.000111675,5.871965,80.646
3.19638,-5.99956,23.87099,2.41954,12.701391,-8.50E-05,5.8718375,80.65133333
3.19587,-5.997,23.87099,2.4197,12.70061479,-0.000111675,5.87239,80.65666667
3.1952,-5.99956,23.87099,2.41987,12.70144397,-0.00011339,5.871625,80.66233333
3.19452,-5.997,23.87099,2.42004,12.70067884,-8.33E-05,5.8721375,80.668
3.19402,-5.99956,23.87099,2.42021,12.70149607,-0.000113342,5.871415,80.67366667
3.19334,-5.99956,23.87099,2.42037,12.70152937,-0.000111723,5.871285,80.679
3.19267,-5.997,23.87099,2.42054,12.70076359,-0.000111675,5.8718,80.68466667
3.192,-5.99956,23.87099,2.42071,12.70159277,-8.50E-05,5.871035,80.69033333
3.19149,-5.99956,23.87099,2.42087,12.70161414,-2.83E-05,5.8709475,80.69566667
3.19132,-5.997,23.87099,2.42087,12.70082864,-0.003160234,5.871545,80.69566667
3.1534,-11.99911,23.87099,2.41254,14.7597165,-0.000632547,4.359455,80.418
3.14581,-11.99911,23.87099,2.41287,14.75990923,-0.000477535,4.35764,80.429
3.14008,-11.99911,23.87099,2.41321,14.7600514,-0.000379195,4.3562925,80.44033333
3.13553,-11.99911,23.87099,2.41354,14.76016207,-0.000323357,4.3552375,80.45133333
3.13165,-11.99911,23.87099,2.41387,14.76025461,-0.000322524,4.35435,80.46233333
3.12778,-11.99911,23.87099,2.4142,14.76034715,-0.00026752,4.353465,80.47333333
3.12457,-11.99911,23.87099,2.41454,14.7604212,-0.000295022,4.3527475,80.48466667
3.12103,-11.99911,23.87099,2.41487,14.76050506,-0.000252519,4.351945,80.49566667
3.118,-11.99911,23.87099,2.41521,14.76057449,-0.000239184,4.3512725,80.507
3.11513,-11.99911,23.87099,2.41554,14.76064007,-0.000224183,4.3506375,80.518
3.11244,-11.99911,23.87099,2.41587,14.76070077,-0.000239184,4.3500475,80.529
3.10957,-11.99911,23.87099,2.41621,14.76076621,-0.000210849,4.349415,80.54033333
3.10704,-11.99911,23.87099,2.41654,14.7608227,-0.000224183,4.348865,80.55133333
3.10435,-11.99911,23.87099,2.4172,14.76086941,-0.000210849,4.3483575,80.57333333
3.10182,-11.99911,23.87099,2.4172,14.76094054,-0.000210849,4.347725,80.57333333
3.09929,-11.99911,23.87099,2.41754,14.76099696,-0.000196681,4.3471775,80.58466667
3.09693,-11.99911,23.87099,2.4182,14.76103476,-0.000196681,4.3467525,80.60666667
3.09457,-11.99911,23.87099,2.4182,14.76110142,-0.000196681,4.3461625,80.60666667
3.09221,-11.99911,23.87099,2.41887,14.76113901,-0.000182514,4.34574,80.629
3.09002,-11.99911,23.87099,2.4192,14.76118669,-0.000182514,4.345275,80.64
3.08783,-11.99911,23.87099,2.4192,14.76124881,-0.000196681,4.3447275,80.64
3.08547,-11.99911,23.87099,2.41953,14.76130149,-0.000182514,4.34422,80.651
3.08328,-11.99911,23.87099,2.4202,14.76133468,-0.000183347,4.34384,80.67333333
3.08108,-11.99911,23.87099,2.4202,14.76139734,-0.000168346,4.34329,80.67333333
3.07906,-11.99911,23.87099,2.42054,14.76144019,-0.000168346,4.34287,80.68466667
3.07704,-11.99911,23.87099,2.42088,14.76148312,-0.000182514,4.34245,80.696
3.07485,-11.99911,23.87099,2.4212,14.76153186,-0.000155011,4.3419825,80.70666667
3.07299,-11.99911,23.87099,2.42154,14.76157036,-0.000154178,4.3416025,80.718
3.07114,-11.99911,23.87099,2.42187,14.76160909,-0.000168346,4.3412225,80.729
3.06912,-11.99911,23.87099,2.42221,14.76165232,-0.000169179,4.3408025,80.74033333
3.06709,-11.99911,23.87099,2.42254,14.76169636,-0.000154178,4.3403775,80.75133333
3.06524,-11.99911,23.87099,2.42287,14.76173529,-0.000168346,4.3399975,80.76233333
3.06322,-11.99911,23.87099,2.4232,14.76177919,-0.000155011,4.339575,80.77333333
3.06136,-11.99911,23.97615,2.42354,14.80821893,-0.00014001,4.365485,80.78466667
3.05968,-11.99911,23.97615,2.42387,14.80825385,-0.000155011,4.3651475,80.79566667
3.05782,-11.99911,23.97615,2.42421,14.80829368,-0.000154178,4.3647675,80.807
3.05597,-11.99911,23.97615,2.42454,14.80833373,-0.000140844,4.3643875,80.818
3.05428,-11.99911,23.97615,2.42487,14.80836912,-0.000154178,4.3640475,80.829
3.05243,-11.99911,23.97615,2.4252,14.80840929,-0.000140844,4.3636675,80.84
3.05074,-11.99911,23.97615,2.42587,14.80842997,-0.000154178,4.3634125,80.86233333
3.04889,-11.99911,23.97615,2.42587,14.80848467,-0.000140844,4.36295,80.86233333
3.0472,-11.99911,23.97615,2.42621,14.80851986,-0.00014001,4.3626125,80.87366667
3.04552,-11.99911,23.97615,2.42654,14.80855525,-0.000140844,4.362275,80.88466667
3.04383,-11.99911,23.97615,2.4272,14.80857661,-0.000125843,4.3620175,80.90666667
3.04232,-11.99911,23.97615,2.4272,14.80862144,-0.000140844,4.36164,80.90666667
3.04063,-11.99911,23.97615,2.42787,14.80864248,-0.000112508,4.361385,80.929
3.03928,-11.99911,23.97615,2.42787,14.80868263,-0.000154178,4.3610475,80.929
3.03743,-11.99911,23.97615,2.42853,14.808709,-0.000126676,4.36075,80.951
3.03591,-11.99911,23.97615,2.42853,14.80875429,-0.000126676,4.36037,80.951
3.03439,-11.99911,23.97615,2.4292,14.8087705,-0.000125843,4.3601575,80.97333333
3.03288,-11.99911,23.97615,2.4292,14.80881558,-0.000126676,4.35978,80.97333333
3.03136,-11.99911,23.97615,2.42954,14.80884623,-0.000126676,4.359485,80.98466667
3.02984,-11.99911,23.97615,2.4302,14.80886303,-0.000125843,4.35927,81.00666667
3.02833,-11.99911,23.97615,2.4302,14.80890823,-0.000112508,4.3588925,81.00666667
3.02698,-11.99911,23.97615,2.43054,14.80893392,-0.000126676,4.35864,81.018
3.02546,-11.99911,23.97615,2.4312,14.80895087,-0.000126676,4.358425,81.04
3.02394,-11.99911,23.97615,2.4312,14.80899649,-0.000112508,4.358045,81.04
3.02259,-11.99911,23.97615,2.43154,14.8090223,-0.000111675,4.3577925,81.05133333
3.02125,-11.99911,23.97615,2.4322,14.80903398,-0.000126676,4.3576225,81.07333333
3.01973,-11.99911,23.97615,2.43253,14.80906543,-9.83E-05,4.357325,81.08433333
3.01855,-11.99911,23.97615,2.43253,14.80910097,-0.000126676,4.35703,81.08433333
3.01703,-11.99911,23.97615,2.43287,14.80913205,-9.83E-05,4.356735,81.09566667
3.01585,-11.99911,23.97615,2.4332,14.80915336,-0.000125843,4.3565225,81.10666667
3.01434,-11.99911,23.97615,2.43354,14.80918423,-9.83E-05,4.35623,81.118
3.01316,-11.99911,23.97615,2.43387,14.80920561,-0.000112508,4.3560175,81.129
3.01181,-11.99911,23.97615,2.43453,14.80921788,-9.83E-05,4.355845,81.151
3.01063,-11.99911,23.97615,2.43453,14.80925359,-0.000126676,4.35555,81.151
3.00911,-11.99911,23.97615,2.43487,14.80928493,-9.83E-05,4.355255,81.16233333
3.00793,-11.99911,23.97615,2.43553,14.80929217,-0.000112508,4.355125,81.18433333
3.00658,-11.99911,23.97615,2.43553,14.80933312,-8.42E-05,4.3547875,81.18433333
3.00557,-11.99911,23.97615,2.43587,14.8093491,-0.000126676,4.35462,81.19566667
3.00405,-11.99911,23.97615,2.4362,14.80938102,-9.83E-05,4.3543225,81.20666667
3.00287,-11.99911,23.97615,2.43686,14.80938841,-9.83E-05,4.3541925,81.22866667
3.00169,-11.99911,23.97615,2.43686,14.80942431,-9.83E-05,4.3538975,81.22866667
3.00051,-11.99911,23.97615,2.4372,14.80944557,-0.000111675,4.3536875,81.24
2.99917,-11.99911,23.97615,2.43786,14.80945794,-9.83E-05,4.3535175,81.262
2.99799,-11.99911,23.97615,2.43786,14.80949392,-9.83E-05,4.3532225,81.262
2.99681,-11.99911,23.97615,2.43821,14.80951484,-9.83E-05,4.353015,81.27366667
2.99563,-11.99911,23.97615,2.43854,14.80953665,-9.83E-05,4.3528025,81.28466667
2.99445,-11.99911,23.97615,2.43888,14.80955806,-9.83E-05,4.3525925,81.296
2.99327,-11.99911,23.97615,2.43921,14.80957994,-9.83E-05,4.35238,81.307
2.99209,-11.99911,23.97615,2.43953,14.80960227,-9.83E-05,4.352165,81.31766667
2.99091,-11.99911,23.97615,2.43987,14.80962377,-8.50E-05,4.351955,81.329
2.98989,-11.99911,23.97615,2.44021,14.8096404,-9.83E-05,4.351785,81.34033333
2.98871,-11.99911,23.97615,2.44053,14.80966281,-9.83E-05,4.35157,81.351
2.98753,-11.99911,23.97615,2.4412,14.80967021,-9.83E-05,4.3514425,81.37333333
2.98635,-11.99911,23.97615,2.4412,14.80970645,-8.42E-05,4.3511475,81.37333333
2.98534,-11.99911,23.97615,2.44186,14.80970912,-9.83E-05,4.35106,81.39533333
2.98416,-11.99911,23.97615,2.4422,14.80973079,-9.83E-05,4.35085,81.40666667
2.98298,-11.99911,23.97615,2.44253,14.80975293,-8.42E-05,4.3506375,81.41766667
2.98197,-11.99911,23.97615,2.44253,14.80978403,-8.42E-05,4.350385,81.41766667
2.98096,-11.99911,23.97615,2.44287,14.80980055,-9.83E-05,4.3502175,81.429
2.97978,-11.99911,23.97615,2.4432,14.80982276,-9.83E-05,4.350005,81.44
2.9786,-11.99911,23.97615,2.44386,14.80983085,-8.42E-05,4.349875,81.462
2.97759,-11.99911,23.97615,2.44386,14.80986203,-9.83E-05,4.3496225,81.462
2.97641,-11.99911,23.97615,2.44421,14.80988347,-8.42E-05,4.349415,81.47366667
2.9754,-11.99911,23.97615,2.44486,14.80988683,-8.42E-05,4.349325,81.49533333
2.97439,-11.99911,23.97615,2.44486,14.80991807,-8.42E-05,4.3490725,81.49533333
2.97338,-11.99911,24.0813,2.4452,14.85640608,-9.83E-05,4.3751925,81.50666667
2.9722,-11.99911,24.0813,2.44586,14.85641463,0,4.3750625,81.52866667
2.9722,-11.99911,24.0813,2.44586,14.85641463,0.00268704,4.3750625,81.52866667
3.02057,-18.00122,23.97615,2.43337,17.13952601,-0.000711618,2.8572175,81.11233333
3.00776,-18.00122,23.97615,2.43388,17.13948234,-0.000524409,2.8541425,81.12933333
2.99832,-18.00122,23.97615,2.43437,17.13945081,-0.000393307,2.851905,81.14566667
2.99124,-18.00122,23.97615,2.43487,17.13942697,-0.000393307,2.85026,81.16233333
2.98416,-18.00122,23.97615,2.43538,17.13940382,-0.000327756,2.8486175,81.17933333
2.97826,-18.00122,23.97615,2.43587,17.1393846,-0.000280537,2.847265,81.19566667
2.97321,-18.00122,23.97615,2.43638,17.13936786,-0.000318312,2.84613,81.21266667
2.96748,-18.00122,23.97615,2.43687,17.13935005,-0.000271648,2.84482,81.229
2.96259,-18.00122,23.97615,2.43737,17.1393346,-0.000271648,2.8437225,81.24566667
2.9577,-18.00122,23.97615,2.43787,17.13931953,-0.000252761,2.842625,81.26233333
2.95315,-18.00122,23.97615,2.43837,17.13930558,-0.000224985,2.8416125,81.279
2.9491,-18.00122,23.97615,2.43888,17.13929292,-0.000252761,2.8407275,81.296
2.94455,-18.00122,23.97615,2.43937,17.13927967,-0.000214985,2.8397125,81.31233333
2.94068,-18.00122,23.97615,2.43988,17.13926793,-0.000253316,2.8388725,81.32933333
2.93612,-18.00122,23.97615,2.44037,17.13925526,-0.000214985,2.837855,81.34566667
2.93225,-18.00122,23.97615,2.44088,17.13924404,-0.000224985,2.837015,81.36266667
2.9282,-18.00122,23.97615,2.44137,17.1392329,-0.000214985,2.836125,81.379
2.92433,-18.00122,23.97615,2.44188,17.13922217,-0.000196653,2.835285,81.396
2.92079,-18.00122,23.97615,2.44237,17.13921239,-0.000224985,2.8345225,81.41233333
2.91674,-18.00122,23.97615,2.44288,17.13920184,-0.000196653,2.8336375,81.42933333
2.9132,-18.00122,23.97615,2.44337,17.1391925,-0.00018721,2.832875,81.44566667
2.90983,-18.00122,23.97615,2.44388,17.13918346,-0.000206097,2.83216,81.46266667
