Voltage,Current,Temperature,Capacity,StandardDeviation,DCResistance,MeanofVariables,StateofCharge
2.80414,-11.99911,23.87099,0.41812,14.76339315,-0.000154178,4.314475,13.93733333
2.80229,-11.99911,23.87099,0.41778,14.76344297,-0.000140994,4.3140975,13.926
2.8006,-11.98634,23.87099,0.41745,14.75878502,-5.62E-05,4.31695,13.915
2.79993,-11.92504,23.87099,0.41712,14.73623809,0.003539205,4.33219,13.904
2.86364,-18.00122,23.97615,0.42912,17.13831634,-0.001329354,2.8523625,14.304
2.83971,-18.00122,23.97615,0.42862,17.13831259,-0.000880496,2.846505,14.28733333
2.82386,-18.00122,23.97615,0.42813,17.13831394,-0.000646067,2.842665,14.271
2.81223,-18.00122,23.97615,0.42762,17.13831652,-0.000469277,2.839885,14.254
2.80381,-17.94248,23.97615,0.42712,17.11451957,-0.000162078,2.85259,14.23733333
2.80094,-17.7075,23.97615,0.42661,17.01949059,-4.83E-05,2.910745,14.22033333
2.8001,-17.37802,23.97615,0.42614,16.88671992,-9.83E-06,2.9930225,14.20466667
2.79993,-17.3014,23.97615,0.42614,16.85592621,0.498898825,3.012135,14.20466667
3.24846,-0.89904,23.97615,0.44029,11.31634215,-0.012403931,7.22132,14.67633333
3.23734,-0.89649,23.97615,0.4378,11.31669348,-0.011277315,7.2198,14.59333333
3.22723,-0.89649,23.97615,0.43531,11.31753917,-0.01068918,7.217895,14.51033333
3.21762,-0.89904,23.97615,0.43281,11.31893661,-0.010340327,7.21548,14.427
3.20835,-0.89649,23.97615,0.43032,11.31907918,-0.010161853,7.2144225,14.344
3.19924,-0.89649,23.97615,0.42782,11.31981309,-0.009932817,7.21277,14.26066667
3.19031,-0.89904,23.97615,0.42533,11.32113814,-0.009932817,7.2105225,14.17766667
3.18138,-0.89904,23.97615,0.42283,11.32185503,-0.00975485,7.208915,14.09433333
3.17261,-0.89904,23.87099,0.42034,11.27064525,-0.00940334,7.181055,14.01133333
3.16418,-0.89649,23.87099,0.41784,11.27069623,-0.009213711,7.18021,13.928
3.15592,-0.89649,23.87099,0.41535,11.27133966,-0.008431216,7.1787675,13.845
3.14834,-0.89904,23.87099,0.41285,11.27251153,-0.007685976,7.17686,13.76166667
3.14143,-0.89904,23.87099,0.41036,11.27299746,-0.006751646,7.175755,13.67866667
3.13536,-0.89904,23.87099,0.40786,11.27338312,-0.005439135,7.1748625,13.59533333
3.13047,-0.89904,23.87099,0.40536,11.27362885,-0.004506464,7.174265,13.512
3.12643,-0.89649,23.87099,0.40287,11.27316644,-0.003570475,7.174515,13.429
3.12322,-0.89904,23.87099,0.40038,11.27382249,-0.00280299,7.1736975,13.346
3.1207,-0.89904,23.87099,0.39789,11.27378772,-0.002454015,7.17369,13.263
3.1185,-0.89649,23.87099,0.39539,11.27310499,-0.002063604,7.1744025,13.17966667
3.11665,-0.89649,23.97615,0.39289,11.32490974,-0.002253232,7.200855,13.09633333
3.11463,-0.89649,23.97615,0.3904,11.32481605,-0.002246841,7.2009725,13.01333333
3.11261,-0.89904,23.97615,0.3879,11.32532914,-0.002447055,7.200455,12.93
3.11041,-0.89904,23.97615,0.38541,11.32525773,-0.002625022,7.2005275,12.847
3.10805,-0.89904,24.0813,0.38292,11.37712714,-0.002810963,7.2268475,12.764
3.10553,-0.89649,24.0813,0.38042,11.37648674,-0.003003203,7.22748,12.68066667
3.10283,-0.89904,24.18646,0.37792,11.42901505,-0.003003203,7.2530825,12.59733333
3.10013,-0.89904,24.0813,0.37543,11.37707303,-0.00319022,7.22674,12.51433333
3.09727,-0.89649,24.18646,0.37293,11.42840866,-0.003391003,7.2535775,12.431
3.09423,-0.89649,24.18646,0.37043,11.42844006,-0.003370262,7.2534425,12.34766667
3.0912,-0.89904,24.18646,0.36794,11.42907825,-0.003381385,7.25267,12.26466667
3.08816,-0.89904,24.18646,0.36544,11.42911054,-0.003370262,7.252535,12.18133333
3.08513,-0.89904,24.18646,0.36295,11.42914341,-0.003559352,7.2524,12.09833333
3.08193,-0.89904,24.29162,0.36046,11.48113761,-0.003570475,7.2785125,12.01533333
3.07872,-0.89904,24.18646,0.35796,11.42925174,-0.003759105,7.252045,11.932
3.07535,-0.89649,24.18646,0.35547,11.42872126,-0.003569477,7.2524625,11.849
3.07215,-0.89649,24.18646,0.35297,11.42877537,-0.003748443,7.2522875,11.76566667
3.06878,-0.89904,24.18646,0.35048,11.42945812,-0.003937533,7.25143,11.68266667
3.06524,-0.89904,24.18646,0.34798,11.42955469,-0.003748443,7.25117,11.59933333
3.06187,-0.89904,24.18646,0.34549,11.42963236,-0.003937533,7.25095,11.51633333
3.05833,-0.89904,24.0813,0.343,11.37779471,-0.004138362,7.2243975,11.43333333
3.05462,-0.89649,24.18646,0.3405,11.4292443,-0.003937533,7.2510225,11.35
3.05108,-0.89904,24.0813,0.33801,11.37801299,-0.00432799,7.2238325,11.267
3.0472,-0.89649,24.18646,0.33551,11.42948535,-0.004115501,7.250415,11.18366667
3.0435,-0.89904,24.18646,0.33302,11.43021207,-0.00432799,7.249475,11.10066667
3.03962,-0.89649,24.18646,0.33053,11.42974965,-0.00432799,7.249765,11.01766667
3.03574,-0.89649,24.0813,0.32803,11.37795261,-0.004506464,7.22313,10.93433333
3.0317,-0.89649,24.0813,0.32554,11.37811654,-0.00432799,7.2227425,10.85133333
3.02782,-0.89649,24.0813,0.32304,11.37826012,-0.004682773,7.2223975,10.768
3.02361,-0.89904,24.0813,0.32055,11.37905275,-0.004693896,7.22133,10.685
3.01939,-0.89904,24.0813,0.31805,11.37923939,-0.004682773,7.2209,10.60166667
3.01518,-0.89904,24.0813,0.31555,11.37942547,-0.004871863,7.2204725,10.51833333
3.0108,-0.89904,24.0813,0.31306,11.37963453,-0.004896876,7.22,10.43533333
3.00641,-0.89649,24.0813,0.31056,11.37923785,-0.005075349,7.220165,10.352
3.00186,-0.89649,24.0813,0.30807,11.37946938,-0.005060954,7.21965,10.269
2.99731,-0.89904,24.0813,0.30557,11.38030658,-0.005075349,7.2185,10.18566667
2.99276,-0.89649,24.18646,0.30308,11.43187799,-0.005264978,7.2449125,10.10266667
2.98804,-0.89649,24.18646,0.30058,11.43213207,-0.001316244,7.2443575,10.01933333
2.98686,-0.89649,24.0813,0.29999,11.38025504,0.030111504,7.21792,9.999666667
3.07738,-3.00616,23.87099,0.2999,11.80633726,-0.008143789,6.6605775,9.996666667
3.05294,-3.00106,23.87099,0.29982,11.80741634,-0.003092241,6.6557625,9.994
3.04366,-3.00106,23.87099,0.29973,11.80835104,-0.001569445,6.653465,9.991
3.03895,-3.00106,23.87099,0.29965,11.80882229,-0.000786389,6.6523075,9.988333333
3.03659,-3.00106,23.87099,0.29957,11.80905413,-0.000676428,6.6517375,9.985666667
3.03456,-3.00106,23.87099,0.29948,11.80925129,-0.00056028,6.6512525,9.982666667
3.03288,-2.9985,23.87099,0.2994,11.80871652,-0.000563134,6.6514925,9.98
3.03119,-3.00106,23.87099,0.29932,11.8095776,-0.000449841,6.65045,9.977333333
3.02984,-3.00106,23.87099,0.29923,11.8097055,-0.000503156,6.650135,9.974333333
3.02833,-3.00106,23.87099,0.29915,11.8098509,-0.000393194,6.6497775,9.971666667
3.02715,-3.00106,23.87099,0.29907,11.80996261,-0.00050692,6.6495025,9.969
3.02563,-2.9985,23.87099,0.29898,11.80941079,-0.000336548,6.649785,9.966
3.02462,-3.00106,23.87099,0.2989,11.8102024,-0.000450225,6.6489125,9.963333333
3.02327,-2.9985,23.87099,0.29882,11.80963443,-0.00039353,6.649235,9.960666667
3.02209,-2.9985,23.87099,0.29873,11.80974519,-0.000336548,6.6489625,9.957666667
3.02108,-3.00106,23.87099,0.29865,11.8105368,-0.000393194,6.64809,9.955
3.0199,-3.00106,23.87099,0.29857,11.81064869,-0.000336548,6.647815,9.952333333
3.01889,-3.00106,23.87099,0.29848,11.8107421,-0.000336548,6.647585,9.949333333
3.01788,-3.00106,23.87099,0.2984,11.81083663,-0.00039353,6.6473525,9.946666667
3.0167,-2.9985,23.87099,0.29832,11.81025159,-0.00034017,6.6477175,9.944
3.01568,-2.9985,23.87099,0.29823,11.81034611,-0.000279901,6.647485,9.941
3.01484,-3.00106,23.87099,0.29815,11.81112029,-0.00039353,6.646655,9.938333333
3.01366,-2.9985,23.87099,0.29807,11.81053539,-0.000279901,6.64702,9.935666667
3.01282,-3.00106,23.87099,0.29798,11.81130845,-0.000336548,6.6461925,9.932666667
3.01181,-3.00106,23.87099,0.2979,11.81140312,-0.000283233,6.64596,9.93
3.01096,-3.00106,23.87099,0.29782,11.8114814,-0.000336548,6.6457675,9.927333333
3.00995,-3.00106,23.87099,0.29773,11.811575,-0.000336835,6.6455375,9.924333333
3.00894,-2.9985,23.87099,0.29765,11.81097289,-0.000279901,6.645945,9.921666667
3.0081,-3.00106,23.87099,0.29757,11.81174705,-0.000279901,6.645115,9.919
3.00726,-3.00106,23.87099,0.29748,11.81182326,-0.00034017,6.6449275,9.916
3.00624,-2.9985,23.87099,0.2974,11.81122228,-0.000223254,6.6453325,9.913333333
3.00557,-3.00106,23.87099,0.29732,11.81197897,-0.000279901,6.644545,9.910666667
3.00473,-3.00106,23.87099,0.29723,11.81205523,-0.000336835,6.6443575,9.907666667
3.00372,-2.9985,23.87099,0.29715,11.81145334,-0.000283233,6.644765,9.905
3.00287,-3.00106,23.87099,0.29707,11.81222851,-0.000279901,6.6439325,9.902333333
3.00203,-3.00106,23.87099,0.29698,11.81230482,-0.00028014,6.643745,9.899333333
3.00119,-2.9985,23.87099,0.2969,11.81168557,-0.000279901,6.644195,9.896666667
3.00035,-3.00106,23.87099,0.29682,11.8124597,-0.000283233,6.643365,9.894
2.9995,-3.00106,23.87099,0.29673,11.81253709,-0.000279901,6.643175,9.891
2.99866,-3.00106,23.87099,0.29665,11.81261457,-0.000223254,6.642985,9.888333333
2.99799,-3.00106,23.87099,0.29657,11.81267458,-0.000283475,6.6428375,9.885666667
2.99714,-2.9985,23.87099,0.29648,11.81205541,-0.000279901,6.6432875,9.882666667
2.9963,-3.00106,23.87099,0.2964,11.81282953,-0.00028014,6.6424575,9.88
2.99546,-2.9985,23.87099,0.29632,11.81221052,-0.000226587,6.6429075,9.877333333
2.99478,-3.00106,23.87099,0.29624,11.81296816,-0.000279901,6.6421175,9.874666667
2.99394,-3.00106,23.87099,0.29615,11.81304462,-0.00028014,6.64193,9.871666667
2.9931,-2.9985,23.87099,0.29607,11.8124257,-0.000226587,6.64238,9.869
2.99242,-3.00106,23.87099,0.29598,11.81318222,-0.000279901,6.6415925,9.866
2.99158,-3.00106,23.87099,0.2959,11.81325983,-0.00028014,6.6414025,9.863333333
2.99074,-2.9985,23.87099,0.29582,11.812641,-0.000226587,6.6418525,9.860666667
2.99006,-3.00106,23.87099,0.29574,11.81339862,-0.000279901,6.6410625,9.858
2.98922,-3.00106,23.87099,0.29565,11.81347517,-0.000223254,6.640875,9.855
2.98855,-3.00106,23.87099,0.29557,11.81353532,-0.000283233,6.6407275,9.852333333
2.9877,-3.00106,23.87099,0.29548,11.81361293,-0.000223254,6.6405375,9.849333333
2.98703,-3.00106,23.87099,0.2954,11.8136731,-0.000279901,6.64039,9.846666667
2.98619,-3.00106,23.87099,0.29532,11.81375082,-0.000226587,6.6402,9.844
2.98551,-3.00106,23.87099,0.29523,11.81381094,-0.000279901,6.6400525,9.841
2.98467,-3.00106,23.87099,0.29515,11.81388868,-0.000226587,6.6398625,9.838333333
2.98399,-3.00106,23.87099,0.29507,11.81394993,-0.000279901,6.6397125,9.835666667
2.98315,-3.00106,23.87099,0.29498,11.81402659,-0.000223254,6.639525,9.832666667
2.98248,-3.00106,23.87099,0.2949,11.81408684,-0.000226587,6.6393775,9.83
2.9818,-3.00106,23.87099,0.29482,11.81414812,-0.000279901,6.6392275,9.827333333
2.98096,-3.00106,23.87099,0.29473,11.81422482,-0.000223254,6.63904,9.824333333
2.98029,-3.00106,23.87099,0.29465,11.8142851,-0.000283233,6.6388925,9.821666667
2.97944,-3.00106,23.87099,0.29457,11.81436397,-0.000223254,6.6387,9.819
2.97877,-3.00106,23.87099,0.29448,11.81442316,-0.000223254,6.638555,9.816
2.9781,-3.00106,23.87099,0.2944,11.81448347,-0.000283475,6.6384075,9.813333333
2.97725,-2.9985,23.87099,0.29432,11.81386621,-0.000223254,6.638855,9.810666667
2.97658,-3.00106,23.87099,0.29423,11.81462161,-0.000226587,6.63807,9.807666667
2.9759,-3.00106,23.87099,0.29415,11.81468298,-0.00028014,6.63792,9.805
2.97506,-2.9985,23.87099,0.29407,11.81406478,-0.000223254,6.63837,9.802333333
2.97439,-3.00106,23.87099,0.29398,11.81482016,-0.000226587,6.637585,9.799333333
2.97371,-3.00106,23.87099,0.2939,11.81488157,-0.000223254,6.637435,9.796666667
2.97304,-3.00106,23.87099,0.29382,11.81494196,-0.000226587,6.6372875,9.794
2.97236,-3.00106,23.87099,0.29373,11.81500228,-0.000279901,6.63714,9.791
2.97152,-3.00106,23.87099,0.29365,11.81508026,-0.000223254,6.63695,9.788333333
2.97085,-3.00106,23.87099,0.29357,11.81514068,-0.000226587,6.6368025,9.785666667
2.97017,-3.00106,23.87099,0.29348,11.81520104,-0.000223254,6.636655,9.782666667
2.9695,-3.00106,23.87099,0.2934,11.81526148,-0.00028014,6.6365075,9.78
2.96866,-2.9985,23.87099,0.29332,11.81464353,-0.000226587,6.6369575,9.777333333
2.96798,-3.00106,23.87099,0.29323,11.8153999,-0.000223254,6.63617,9.774333333
2.96731,-3.00106,23.87099,0.29315,11.81546038,-0.000226587,6.6360225,9.771666667
2.96663,-3.00106,23.87099,0.29307,11.81552189,-0.00028014,6.6358725,9.769
2.96579,-2.9985,23.87099,0.29299,11.81490406,-0.000223254,6.6363225,9.766333333
2.96512,-3.00106,23.87099,0.2929,11.81565938,-0.000226587,6.6355375,9.763333333
2.96444,-3.00106,23.87099,0.29282,11.81572094,-0.000223445,6.6353875,9.760666667
2.96377,-2.9985,23.87099,0.29274,11.81508558,-0.000226587,6.63588,9.758
2.96309,-3.00106,23.87099,0.29265,11.81584192,-0.000223254,6.6350925,9.755
2.96242,-3.00106,23.87099,0.29257,11.81590247,-0.00028014,6.634945,9.752333333
2.96158,-2.9985,23.87099,0.29248,11.8152837,-0.00016994,6.6353975,9.749333333
2.96107,-3.00106,23.87099,0.2924,11.81602352,-0.00028014,6.63465,9.746666667
2.96023,-2.9985,23.87099,0.29232,11.81540591,-0.00022678,6.6351,9.744
2.95955,-2.9985,23.87099,0.29223,11.81546644,-0.000223254,6.6349525,9.741
2.95888,-3.00106,23.87099,0.29215,11.81622283,-0.000223254,6.634165,9.738333333
2.95821,-3.00106,23.87099,0.29207,11.81628344,-0.00022678,6.6340175,9.735666667
2.95753,-2.9985,23.87099,0.29198,11.81564824,-0.000223254,6.63451,9.732666667
2.95686,-3.00106,23.87099,0.2919,11.81640462,-0.000226587,6.6337225,9.73
2.95618,-3.00106,23.87099,0.29182,11.8164663,-0.000223254,6.6335725,9.727333333
2.95551,-3.00106,23.87099,0.29173,11.81652584,-0.00028014,6.6334275,9.724333333
2.95467,-2.9985,23.87099,0.29165,11.81590845,0,6.6338775,9.721666667
2.95467,-2.9985,23.87099,0.29165,11.81590845,0.002528519,6.6338775,9.721666667
2.96984,-5.99956,23.76583,0.29562,12.6435606,-0.002670196,5.8601225,9.854
2.95382,-5.99956,23.76583,0.29546,12.64477049,-0.001966811,5.8561575,9.848666667
2.94202,-5.99956,23.76583,0.29529,12.64566054,-0.00109508,5.85325,9.843
2.93545,-5.99956,23.76583,0.29512,12.64615103,-0.000983825,5.85165,9.837333333
2.92955,-5.997,23.76583,0.29496,12.64579208,-0.000730365,5.850855,9.832
2.92517,-5.997,23.76583,0.29479,12.64611545,-0.000618379,5.8498025,9.826333333
2.92146,-5.99956,23.76583,0.29462,12.64718686,-0.00064699,5.8482775,9.820666667
2.91758,-5.997,23.76583,0.29446,12.64667378,-0.000590295,5.8479875,9.815333333
2.91404,-5.997,23.76583,0.29429,12.64693325,-0.0005336,5.847145,9.809666667
2.91084,-5.997,23.76583,0.29412,12.64716666,-0.000505253,5.8463875,9.804
2.90781,-5.997,23.76583,0.29396,12.64738794,-0.000450033,5.84567,9.798666667
2.90511,-5.99956,23.76583,0.29379,12.64838203,-0.0005336,5.8443975,9.793
2.90191,-5.997,23.76583,0.29362,12.64781699,-0.000450225,5.84428,9.787333333
2.89921,-5.997,23.76583,0.29346,12.64801321,-0.000421698,5.843645,9.782
2.89668,-5.99956,23.76583,0.29329,12.6489944,-0.000476905,5.842415,9.776333333
2.89382,-5.997,23.76583,0.29313,12.64840448,-0.000393362,5.84238,9.771
2.89146,-5.99956,23.76583,0.29296,12.64937262,-0.000450225,5.8411925,9.765333333
2.88876,-5.997,23.76583,0.29279,12.64876984,-0.000421878,5.8412,9.759666667
2.88623,-5.997,23.76583,0.29262,12.64895271,-0.00039353,5.84061,9.754
2.88387,-5.997,23.76583,0.29246,12.6491233,-0.000365027,5.84006,9.748666667
2.88168,-5.99956,23.76583,0.29229,12.65007846,-0.000421878,5.838915,9.743
2.87915,-5.997,23.76583,0.29213,12.64946398,-0.00039353,5.8389625,9.737666667
2.87679,-5.997,23.76583,0.29196,12.64963408,-0.000336691,5.838415,9.732
2.87477,-5.99956,23.76583,0.29179,12.65057615,-0.000421878,5.8373125,9.726333333
2.87224,-5.997,23.76583,0.29162,12.64996134,-0.000336691,5.8373625,9.720666667
2.87022,-5.99956,23.76583,0.29146,12.65090433,-0.00039353,5.8362575,9.715333333
2.86786,-5.997,23.76583,0.29129,12.65027655,-0.000336691,5.83635,9.709666667
2.86584,-5.99956,23.76583,0.29113,12.65121963,-0.000338358,5.835245,9.704333333
2.86381,-5.99956,23.76583,0.29096,12.65136449,-0.00039353,5.83478,9.698666667
2.86145,-5.997,23.76583,0.29079,12.65073715,-0.000336691,5.8348725,9.693
2.85943,-5.99956,23.76583,0.29063,12.65168037,-0.000365183,5.8337675,9.687666667
2.85724,-5.997,23.76583,0.29046,12.65103999,-0.000336835,5.8339025,9.682
2.85522,-5.997,23.76583,0.29029,12.65118447,-0.000338503,5.83344,9.676333333
2.85319,-5.997,23.76583,0.29012,12.65132981,-0.000336835,5.832975,9.670666667
2.85117,-5.997,23.76583,0.28996,12.65147528,-0.000336835,5.83251,9.665333333
2.84915,-5.997,23.76583,0.28979,12.65162001,-0.000336835,5.8320475,9.659666667
2.84713,-5.997,23.76583,0.28963,12.65176564,-0.000338503,5.8315825,9.654333333
2.8451,-5.997,23.76583,0.28946,12.65191132,-0.000308488,5.8311175,9.648666667
2.84325,-5.997,23.76583,0.28929,12.65204292,-0.000336835,5.8306975,9.643
2.84123,-5.997,23.76583,0.28912,12.65218798,-0.000310023,5.830235,9.637333333
2.83937,-5.99956,23.76583,0.28896,12.65311904,-0.000336835,5.82917,9.632
2.83735,-5.997,23.76583,0.28879,12.65246656,-0.000310023,5.8293475,9.626333333
2.83549,-5.99956,23.76583,0.28863,12.65339769,-0.000336835,5.8282825,9.621
2.83347,-5.997,23.76583,0.28846,12.65274545,-0.000308488,5.82846,9.615333333
2.83162,-5.997,23.76583,0.28829,12.65287749,-0.000281687,5.82804,9.609666667
2.82993,-5.99956,23.76583,0.28812,12.65379448,-0.000365183,5.82702,9.604
2.82774,-5.997,23.76583,0.28796,12.65315684,-0.000308488,5.8271525,9.598666667
2.82589,-5.997,23.76583,0.28779,12.6532891,-0.000281687,5.8267325,9.593
2.8242,-5.99956,23.76583,0.28762,12.65420618,-0.000336835,5.8257125,9.587333333
2.82218,-5.997,23.76583,0.28746,12.65355546,-0.000310155,5.8258875,9.582
2.82032,-5.997,23.76583,0.28729,12.65368873,-0.000280021,5.825465,9.576333333
2.81864,-5.99956,23.76583,0.28713,12.65460592,-0.000336835,5.824445,9.571
2.81662,-5.997,23.76583,0.28696,12.65395471,-0.000310155,5.8246225,9.565333333
2.81476,-5.997,23.76583,0.28679,12.6540882,-0.000280021,5.8242,9.559666667
2.81308,-5.99956,23.76583,0.28663,12.65500547,-0.000310155,5.82318,9.554333333
2.81122,-5.997,23.76583,0.28646,12.65434192,-0.000308488,5.8233975,9.548666667
2.80937,-5.997,23.76583,0.2863,12.65447563,-0.000310155,5.822975,9.543333333
2.80751,-5.997,23.76583,0.28613,12.6546094,-0.000308488,5.8225525,9.537666667
2.80566,-5.997,23.76583,0.28596,12.65474244,-0.000281808,5.8221325,9.532
2.80397,-5.997,23.76583,0.2858,12.65486365,-0.000308488,5.82175,9.526666667
2.80212,-5.997,23.76583,0.28563,12.65499682,-0.000253784,5.82133,9.521
2.8006,-5.98934,23.76583,0.28546,12.65271973,-0.000112682,5.8229075,9.515333333
2.79993,-5.94592,23.76583,0.28529,12.63925885,0.002129148,5.8336375,9.509666667
2.82538,-11.95314,23.76583,0.29362,14.69457961,-0.001646766,4.3361125,9.787333333
2.80684,-11.25843,23.76583,0.2933,14.44048623,-0.000491644,4.505235,9.776666667
2.80161,-10.63778,23.76583,0.29299,14.21645283,-0.000131129,4.6591675,9.766333333
2.80027,-10.21891,23.76583,0.29268,14.06702175,-3.42E-05,4.7636275,9.756
2.79993,-9.94818,23.76583,0.29241,13.97123311,-0.000314715,4.8312925,9.747
2.79453,-17.15837,23.87099,0.3049,16.75393546,0.415152428,3.0505625,10.16333333
3.16671,-0.89649,23.87099,0.31901,11.2570543,-0.015182862,7.20555,10.63366667
3.15306,-0.89904,23.97615,0.31652,11.31086653,-0.013909804,7.2284125,10.55066667
3.14059,-0.89649,23.97615,0.31402,11.31142084,-0.013541702,7.2265575,10.46733333
3.12845,-0.89649,23.97615,0.31153,11.31255128,-0.013162445,7.224145,10.38433333
3.11665,-0.89649,24.0813,0.30903,11.36555148,-0.013125111,7.2481075,10.301
3.10485,-0.89904,23.97615,0.30654,11.31534934,-0.013125111,7.218855,10.218
3.09305,-0.89904,24.0813,0.30405,11.36836122,-0.013314202,7.242815,10.135
3.08108,-0.89904,24.0813,0.30155,11.36948619,-0.01368126,7.2404475,10.05166667
3.06878,-0.89904,24.0813,0.29906,11.37065644,-0.01368126,7.237995,9.968666667
3.05648,-0.89904,24.0813,0.29656,11.37182915,-0.013881474,7.235545,9.885333333
3.044,-0.89904,23.97615,0.29407,11.32110825,-0.014248532,7.20676,9.802333333
3.03119,-0.89904,24.0813,0.29157,11.37427218,-0.014099432,7.23047,9.719
3.01855,-0.89649,23.97615,0.28907,11.32296504,-0.014478689,7.202285,9.635666667
3.00557,-0.89649,24.18646,0.28658,11.42810426,-0.014248532,7.25224,9.552666667
2.99276,-0.89904,23.97615,0.28408,11.32609743,-0.014099432,7.1964475,9.469333333
2.98012,-0.89649,23.97615,0.28159,11.32672763,-0.013692383,7.1945475,9.386333333
2.96781,-0.89904,23.97615,0.27909,11.32853396,-0.01274693,7.1914575,9.303
2.95635,-0.89904,23.97615,0.2766,11.32963232,-0.012001691,7.189215,9.22
2.94556,-0.89904,24.0813,0.27411,11.38258813,-0.011056238,7.2134275,9.137
2.93562,-0.89904,24.0813,0.27161,11.38350321,-0.00975485,7.2115675,9.053666667
2.92685,-0.89904,23.97615,0.26912,11.33233487,-0.008834454,7.18371,8.970666667
2.91893,-0.89649,23.97615,0.26662,11.33239393,-0.007897467,7.1829925,8.887333333
2.91185,-0.89649,23.97615,0.26413,11.33295678,-0.007118704,7.181845,8.804333333
2.90545,-0.89904,23.87099,0.26163,11.28209752,-0.006960479,7.1539425,8.721
2.89921,-0.89649,23.97615,0.25914,11.33389419,-0.006562556,7.1799325,8.638
2.89331,-0.89904,23.87099,0.25664,11.2829727,-0.006562556,7.152155,8.554666667
2.88741,-0.89904,23.87099,0.25415,11.28339127,-0.006751646,7.1513025,8.471666667
2.88134,-0.89904,23.97615,0.25165,11.33577667,-0.006949325,7.1767,8.388333333
2.87511,-0.89649,23.97615,0.24916,11.33563452,-0.007129827,7.1764025,8.305333333
2.8687,-0.89904,24.0813,0.24666,11.38867389,-0.007496886,7.201075,8.222
2.86196,-0.89904,24.0813,0.24417,11.38920507,-0.007897467,7.2000125,8.139
2.85488,-0.89649,24.0813,0.24168,11.38917656,-0.008253248,7.1995025,8.056
2.84746,-0.89904,24.18646,0.23918,11.44236144,-0.008620306,7.223925,7.972666667
2.83971,-0.89904,24.18646,0.23669,11.44302662,-0.009024083,7.22261,7.889666667
2.83162,-0.89649,24.18646,0.23419,11.44313257,-0.009592968,7.22185,7.806333333
2.82302,-0.89649,24.18646,0.2317,11.44391018,-0.010121908,7.2203225,7.723333333
2.81392,-0.89904,24.18646,0.2292,11.44535541,-0.010500089,7.218035,7.64
2.80448,-0.89904,24.29162,0.22671,11.49821763,-0.005060954,7.2425875,7.557
2.79993,-0.89904,24.29162,0.22559,11.49865819,0.448556903,7.24173,7.519666667
4.14722,-3.00361,38.17255,3,19.12175525,-0.005168174,9.82904,100
4.13171,-3.00106,38.17255,2.99992,19.12270908,-0.001459484,9.82582,99.99733333
4.12733,-3.00106,38.17255,2.99984,19.12313024,-0.00067367,9.824745,99.99466667
4.12531,-2.9985,38.17255,2.99967,19.12272949,-0.00034017,9.8249225,99.989
4.12429,-2.9985,38.17255,2.99967,19.12283084,-0.00028014,9.8246675,99.989
4.12345,-2.9985,38.17255,2.99958,19.1228989,-0.000223254,9.82448,99.986
4.12278,-3.00106,38.17255,2.9995,19.12352402,-0.000170085,9.8236925,99.98333333
4.12227,-2.9985,38.17255,2.99942,19.12298877,-0.00016675,9.824225,99.98066667
4.12177,-2.9985,38.17255,2.99925,19.12300936,-0.000170085,9.8241425,99.975
4.12126,-2.9985,38.17255,2.99925,19.12306005,-0.00011339,9.824015,99.975
4.12092,-2.9985,38.17255,2.99917,19.12308015,-0.00016675,9.82395,99.97233333
4.12042,-2.9985,38.17255,2.99908,19.12311445,-0.00011339,9.8238475,99.96933333
4.12008,-2.9985,38.17255,2.999,19.12313455,-0.00016994,9.8237825,99.96666667
4.11957,-3.00106,38.17255,2.99892,19.12374376,-0.000109961,9.823035,99.964
4.11924,-3.00106,38.17255,2.99875,19.12374746,-0.00011339,9.822995,99.95833333
4.1189,-2.9985,38.17255,2.99875,19.12320908,-0.00011339,9.82355,99.95833333
4.11856,-2.9985,38.17255,2.99867,19.12322919,-0.000109961,9.823485,99.95566667
4.11823,-3.00106,38.17255,2.99858,19.12381878,-0.000113293,9.822785,99.95266667
4.11789,-3.00106,38.17255,2.9985,19.12383889,-0.00011339,9.82272,99.95
4.11755,-2.9985,38.17255,2.99842,19.12328683,-0.000110055,9.823295,99.94733333
4.11722,-2.9985,38.17255,2.99825,19.12329055,-0.000113293,9.823255,99.94166667
4.11688,-3.00106,38.17255,2.99825,19.12389654,-0.000113293,9.82253,99.94166667
4.11654,-3.00106,38.17255,2.99809,19.12390296,-0.00011339,9.822485,99.93633333
4.1162,-2.9985,38.17255,2.99809,19.12336461,-0.000109961,9.82304,99.93633333
4.11587,-3.00106,38.17255,2.998,19.1239542,-5.66E-05,9.82234,99.93333333
4.1157,-3.00106,38.17255,2.99792,19.12395741,-0.000113293,9.8223175,99.93066667
4.11536,-3.00106,38.17255,2.99784,19.12397754,-5.67E-05,9.8222525,99.928
4.11519,-2.9985,38.17255,2.99775,19.12340689,-0.000110055,9.8228725,99.925
4.11486,-2.9985,38.17255,2.99759,19.12341233,-0.00011339,9.82283,99.91966667
4.11452,-2.9985,38.17255,2.99759,19.12344616,-5.67E-05,9.822745,99.91966667
4.11435,-2.9985,38.17255,2.99742,19.12343398,-0.000113293,9.822745,99.914
4.11401,-3.00106,38.17255,2.99742,19.12403995,-5.66E-05,9.82202,99.914
4.11384,-3.00106,38.17255,2.99734,19.12404317,-0.000109961,9.8219975,99.91133333
